,title_00,contents_00,title_01,contents_01,title_02,contents_02,title_03,contents_03,title_04,contents_04,title_05,contents_05,title_06,contents_06,title_07,contents_07,title_08,contents_08,title_09,contents_09
682中央区のお買い得リノベーション物件を特集！,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.9527084827423096,690台東区で厳選した、築10年未満の築浅リノベーションマンション！,0.9404247999191284,701”都内屈指の人気エリア”高輪、代々木、日本橋のリノベーションマンション特集！,0.9352666139602661,697プロが選ぶ！厳選リノベーションマンション！at 千駄木、本郷、駒込,0.9329606294631958,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.9253138303756714,693【交通抜群！】東京タワーのお膝元、芝公園のリノベーションマンション特集！,0.9234169721603394,661【新幹線もアクセス良好！】菊名のリノベーションマンション特集！,0.9195600748062134,656【商店街の街】東急東横線、綱島のリノベーションマンション特集！,0.9179110527038574,696【東京一の文教地区】水道橋・神保町のリノベーションマンション特集！,0.915829062461853,681かつてのお屋敷町！千石のリノベーションマンション特集！,0.9158076643943787
683【知らないと絶対損！】賃貸の救世主「ディアウォール」を徹底紹介！,742【DIY】ダボレール（棚柱）取り付けで壁面の棚収納！夢が広がる実例集,0.9321103096008301,454【DIY】石膏ボードをアンカーで止めて棚を設置したい！石膏ボード壁の種類と設置法とは,0.888507068157196,307【使い勝手抜群！】無印良品「壁に付けられる家具」で部屋をおしゃれにしよう,0.8641490936279297,1519100均の「強力マグネット磁石」を使った収納が斬新でオモシロい！,0.850729763507843,1492【DIY】コレクションケースを作ってみた！,0.8437327146530151,1239ベランダの有効な収納スペース見逃してませんか？活用方法・おすすめグッズ！,0.8408228158950806,1631いろいろ使える！ プラスチックダンボールって知ってる？,0.8394264578819275,1636自慢したくなる！せまい寝室をおしゃれに彩る収納アイデア15選,0.8373783826828003,1217ヘアドライヤー。ワイヤーが気にならない収納テクをご紹介！,0.8360913991928101,833塩ビ管・塩ビパイプで簡単DIY！使い方・種類などを徹底紹介,0.8255352973937988
684【憧れのエリアに住まいを！】有楽町駅の分譲マンションランキングTOP10,743【発表！】代々木上原の人気マンションランキングTOP10！,0.8777216672897339,526住みたい街ランキング上位の目黒！人気マンションランキングTOP10！,0.8728858232498169,671【交通アクセス抜群！】五反田駅の分譲マンションランキングTOP10,0.872833251953125,555【アクセス抜群！】日本橋・銀座のマンション10選！,0.8716217279434204,549【発表！】港区高級分譲マンションランキング TOP10！,0.8678750991821289,645【発表】渋谷区　おすすめの高級分譲マンションランキング！,0.8595361709594727,592治安の良い街、文京区！分譲マンションのランキングと相場を大公開！,0.8573473691940308,604三軒茶屋駅のおすすめ分譲マンションランキングＴＯＰ１０！,0.8535730838775635,675日本最大のターミナル駅・新宿のマンションTOP10！,0.8521537780761719,557【発表！】吉祥寺 人気マンションランキングTOP10！,0.8467210531234741
685新旧の多様な顔を持つ街！東新宿界隈のリノベ済みマンション特集！,696【東京一の文教地区】水道橋・神保町のリノベーションマンション特集！,0.9227699041366577,662人気の東横線、妙蓮寺のリノベーションマンション特集！,0.9149613380432129,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.9126646518707275,697プロが選ぶ！厳選リノベーションマンション！at 千駄木、本郷、駒込,0.9109714031219482,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.909709095954895,668魅力的な街1位になった文京区、春日のリノベーションマンション特集！,0.9095288515090942,693【交通抜群！】東京タワーのお膝元、芝公園のリノベーションマンション特集！,0.9069520235061646,669あなたもシロガネーゼ！洗練された街・白金のリノベーションマンション特集,0.9058315753936768,701”都内屈指の人気エリア”高輪、代々木、日本橋のリノベーションマンション特集！,0.9049955010414124,681かつてのお屋敷町！千石のリノベーションマンション特集！,0.9025455117225647
686【カウル】世界最大級のスタートアップイベント「SLUSH」に登壇します,672【カウル】Morning Pitchに登壇させて頂きました,0.934747576713562,106ニュースサイト「Techable(テッカブル)」にHousmartが取材されました！,0.9252977967262268,188スタートアップメディア「THE BRIDGE」にハウスマートの資金調達を取り上げて頂きました！,0.9189568161964417,1422私、針山 昌幸 にお任せください,0.9143029451370239,1576朝日新聞「be」に代表針山が取材協力させて頂きました！,0.9016245603561401,314「スッキリ！！」「めざましテレビ」にハウスマート代表の針山が取材されました,0.8916190266609192,187日本初、個人間で直接マンション売買をすることが可能となるオンライン型ダイレクト不動産取引プラットフォームサービス『株式会社Housmart』、株式会社オプトベンチャーズより第三者割当増資による資金調達,0.8877652287483215,313欠陥が指摘された横浜マンションについて「あしたのニュース」にハウスマート代表の針山が取材されました,0.8789879083633423,2ハウスマート・カウル社員紹介,0.876808762550354,1421三瓶（サンペイ）にお任せください！,0.8741801977157593
687【日本上陸10周年！】IKEAが100倍楽しくなる、たった４つのポイント！,285【今さら聞けない！】IKEA（イケア）でのお買い物ってどうやるの？,0.9282843470573425,945【最大1万円引きも】IKEAの年末セールがアツい！,0.9014533758163452,793【今だけ】年に一度のイケアセールが凄い！,0.8920693397521973,874現役店員がご案内！無印良品「発見祭」の魅力とは？,0.8640768527984619,1057【横浜のディズニーランド！】横浜LOVEな筆者がIKEA（イケア） 港北店に行ってみた,0.8475714325904846,674プロのアドバイスが満載！無印良品のインテリア相談会がスゴすぎる,0.8463361263275146,1180【注目！】家具のニュートレンドを作る海外ブランド3選,0.831784725189209,931【クリスマス編】現役店員が本気で選んだ無印良品の使える商品15選！,0.8262561559677124,992現役店員が本気でオススメする無印良品のバレンタイン商品１５選！,0.8221652507781982,917【ムジラー必見！】東京都内にある無印良品の大型店舗を紹介！,0.8159446716308594
688中古マンション買うなら、管理費・固定資産税の滞納確認は必須！,219知っておけば良かった！マンションを売る前にチェックしたい契約書のポイント,0.9083897471427917,1306中古マンションの契約が解除となった場合、申込金や手付金はどうなるのか？,0.8885606527328491,1307家族名義のマンションを売却するときの注意点をご紹介,0.8759974241256714,1489これだけは知っておきたい、住宅購入における用語集！,0.8745461106300354,1646中古マンション購入の注意点【売買契約・決済・引き渡し編】,0.8733417391777039,222【プロが伝授！】中古マンション売買におけるトラブルケーススタディ,0.8711882829666138,797【差し押さえの解除・抹消】差押え不動産を購入するときの注意点や方法は？,0.8426250219345093,1566中古マンション購入に必要な「本人確認」って？,0.8350350856781006,228マンション売却は残債があっても大丈夫？,0.8267558813095093,35マンション売却契約日の手順とは,0.8259798288345337
689知っているようで知らない不動産ブローカーの実態とは？,1577【不動産ビジネスの専門家に聞く！】不動産業界の課題と不動産テックへの期待,0.8209511041641235,1335不動産仲介の仕組みを徹底解説！,0.8071794509887695,293【疑問解決！】マンション売却を依頼したけど反響ゼロ〜理由と打開策〜,0.804516077041626,836専任媒介契約の物件は他の不動産会社でも買えるのか？,0.8041242361068726,6マンション売却時に結ぶ「媒介契約」とは？,0.7907960414886475,132なぜ今、不動産フリーマーケットが必要なのか,0.7884517908096313,1409仲介手数料を安くする為に、不動産会社無しで直接契約するってアリ？,0.7848505973815918,1397仲介手数料以外にも不動産会社が儲ける仕組みがあるって本当？,0.7781313061714172,1382【仲介手数料】物件価格の「3%」って決まってるの？,0.7687884569168091,1450小林 恵：カウル社員紹介インタビュー,0.7639609575271606
690台東区で厳選した、築10年未満の築浅リノベーションマンション！,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.947474479675293,682中央区のお買い得リノベーション物件を特集！,0.9404247999191284,661【新幹線もアクセス良好！】菊名のリノベーションマンション特集！,0.9373232126235962,680憧れの港区で厳選したおススメのリノベーションマンション！,0.9362446069717407,653【商店会の街！】元住吉・日吉のリノベーションマンション特集！,0.9242151379585266,660ギリシャ風の「エルム通り」のある大倉山のリノベーションマンション特集！,0.92320716381073,705横浜中心部で駅近！アクセスの良いおすすめリノベーションマンション！,0.9220486879348755,697プロが選ぶ！厳選リノベーションマンション！at 千駄木、本郷、駒込,0.9198395609855652,662人気の東横線、妙蓮寺のリノベーションマンション特集！,0.9189227819442749,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.9160617589950562
691【路線満足度NO.1！】東急目黒線、大岡山・奥沢のリノベーションマンション！,629【田園都市線】二子新地・溝の口・梶が谷のリノベ済みマンション特集！,0.9705723524093628,627人気の東急田園都市線！駒沢大学・桜新町・用賀のリノベ済みマンション特集！,0.952302098274231,696【東京一の文教地区】水道橋・神保町のリノベーションマンション特集！,0.943899929523468,679【路線満足度NO.1！】東急目黒線　武蔵小山・西小山・洗足のリノベーションマンション特集！,0.9432774186134338,630人気の東急田園都市線！宮前平・宮崎台のリノベ済みマンション特集！,0.9400991201400757,632人気の「たまプラーザ」！リノベ済みマンション特集！,0.9388055801391602,714【子育てにオススメ】川崎で70㎡以上のリノベーションマンション！,0.9380383491516113,660ギリシャ風の「エルム通り」のある大倉山のリノベーションマンション特集！,0.9374043941497803,640人気の東急東横線！祐天寺・学芸大学・都立大学のリノベ済み物件特集！,0.9370529055595398,709東京都内の低層リノベーションマンション特集！,0.9289873838424683
692港区の中心、三田・芝浦界隈のリノベーションマンション特集,693【交通抜群！】東京タワーのお膝元、芝公園のリノベーションマンション特集！,0.9345434308052063,681かつてのお屋敷町！千石のリノベーションマンション特集！,0.9264922142028809,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.9222053289413452,696【東京一の文教地区】水道橋・神保町のリノベーションマンション特集！,0.913937509059906,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.9133409261703491,697プロが選ぶ！厳選リノベーションマンション！at 千駄木、本郷、駒込,0.91142737865448,701”都内屈指の人気エリア”高輪、代々木、日本橋のリノベーションマンション特集！,0.9072705507278442,682中央区のお買い得リノベーション物件を特集！,0.902396559715271,680憧れの港区で厳選したおススメのリノベーションマンション！,0.8975884914398193,669あなたもシロガネーゼ！洗練された街・白金のリノベーションマンション特集,0.8970378041267395
693【交通抜群！】東京タワーのお膝元、芝公園のリノベーションマンション特集！,696【東京一の文教地区】水道橋・神保町のリノベーションマンション特集！,0.9534461498260498,697プロが選ぶ！厳選リノベーションマンション！at 千駄木、本郷、駒込,0.9422606229782104,681かつてのお屋敷町！千石のリノベーションマンション特集！,0.9393013715744019,692港区の中心、三田・芝浦界隈のリノベーションマンション特集,0.9345433712005615,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.9249498844146729,701”都内屈指の人気エリア”高輪、代々木、日本橋のリノベーションマンション特集！,0.9244222640991211,682中央区のお買い得リノベーション物件を特集！,0.9234169721603394,668魅力的な街1位になった文京区、春日のリノベーションマンション特集！,0.9225732088088989,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.9209206104278564,662人気の東横線、妙蓮寺のリノベーションマンション特集！,0.909817099571228
694都内23区で駅近、しかも広い住空間が欲しい！そんな我儘に応えるリノベーションマンション！,724【発表！】都内で駅近！利便性に優れたおすすめリノベーションマンション！,0.9715118408203125,729【動物好きのファミリー必見！】23区内でペットとゆったり暮らせる専用庭付きリノベーションマンション特集！,0.94831383228302,714【子育てにオススメ】川崎で70㎡以上のリノベーションマンション！,0.9480426907539368,709東京都内の低層リノベーションマンション特集！,0.9456321001052856,731【横浜・川崎エリア】ペット可のタワーマンション特集！！,0.945354163646698,700シングル＆DINKSでも庭のある暮らしがしたい！23区内の専用庭付きリノベーションマンション！,0.9365270733833313,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.9334536194801331,705横浜中心部で駅近！アクセスの良いおすすめリノベーションマンション！,0.9313527941703796,715【独身＆DINKSに最適】川崎の駅近リノベーションマンション特集！,0.9297659993171692,749【年収500万でタワーマンションに住める！？】お手頃価格の物件をご紹介！,0.9217215180397034
695【間違いなくテンションが上がる！？】グッドデザイン賞受賞のマンション10選！,647あなたは三井の「本気」のマンションを知っていますか？,0.8574013710021973,865【発表】乃木坂駅のマンションランキングTOP10！,0.8295518159866333,1145【超高級ヴィンテージマンション】元麻布ヒルズフォレストタワーをご紹介！,0.8075369596481323,887【発表】麻布十番駅のマンションランキングTOP10！,0.8065674901008606,1457浜松町徒歩6分だからこそのゆとり「クレストプライムタワー芝」,0.8018872737884521,1069【希少】西麻布の新築「ザ・パークハウス麻布外苑西通り」,0.799432635307312,659一度は住みたい！憧れのヴィンテージマンション5選,0.7936419248580933,926【おしゃれの最先端】原宿駅のマンションランキングTOP10,0.7892328500747681,806【東京】緑豊かなマンションランキングＢＥＳＴ５！,0.7860609292984009,858半蔵門駅のマンションランキングTOP10！,0.7844228744506836
696【東京一の文教地区】水道橋・神保町のリノベーションマンション特集！,693【交通抜群！】東京タワーのお膝元、芝公園のリノベーションマンション特集！,0.9534459710121155,691【路線満足度NO.1！】東急目黒線、大岡山・奥沢のリノベーションマンション！,0.9438997507095337,662人気の東横線、妙蓮寺のリノベーションマンション特集！,0.935510516166687,629【田園都市線】二子新地・溝の口・梶が谷のリノベ済みマンション特集！,0.9352471828460693,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.9296219944953918,660ギリシャ風の「エルム通り」のある大倉山のリノベーションマンション特集！,0.92943274974823,656【商店街の街】東急東横線、綱島のリノベーションマンション特集！,0.9279524683952332,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.9271392822265625,679【路線満足度NO.1！】東急目黒線　武蔵小山・西小山・洗足のリノベーションマンション特集！,0.9260780811309814,681かつてのお屋敷町！千石のリノベーションマンション特集！,0.9257025122642517
697プロが選ぶ！厳選リノベーションマンション！at 千駄木、本郷、駒込,701”都内屈指の人気エリア”高輪、代々木、日本橋のリノベーションマンション特集！,0.9519678354263306,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.9429388046264648,693【交通抜群！】東京タワーのお膝元、芝公園のリノベーションマンション特集！,0.9422606229782104,682中央区のお買い得リノベーション物件を特集！,0.9329606294631958,662人気の東横線、妙蓮寺のリノベーションマンション特集！,0.9311463236808777,681かつてのお屋敷町！千石のリノベーションマンション特集！,0.9295485615730286,668魅力的な街1位になった文京区、春日のリノベーションマンション特集！,0.9202399253845215,690台東区で厳選した、築10年未満の築浅リノベーションマンション！,0.91983962059021,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.9177120923995972,680憧れの港区で厳選したおススメのリノベーションマンション！,0.916083812713623
698住宅リフォーム工事の失敗事例から学べること,650知らないとヤバいリフォームの失敗パターンとは,0.9235979318618774,940間取りがストレスの原因になることをご存知ですか？,0.8568922281265259,389住宅リフォーム工事にまつわる失敗事例と対策,0.8477059602737427,517老後のマンションリフォームで夫婦円満！,0.806992769241333,1205家事動線に最適な間取りの条件とは？,0.7928309440612793,1181【丸見えでも大丈夫！】キッチンをスッキリさせる方法とは？,0.780464768409729,544快適リフォーム！バリアフリーとユニバーサルデザインの違いって？,0.7802517414093018,850洗面台リフォームは意外と手軽にできる！,0.7729291915893555,152図面の暗号を読み解け！:「ＳＩＣ」って何！？,0.7682616114616394,1058ウォークインクローゼットの使い方、間違っていませんか！？,0.7646667957305908
699【東京の名建築】巨匠・黒川紀章が手がけた中銀カプセルタワービルを知っていますか？,721【世界遺産間近！】近代建築の父、ル・コルビュジェの名作まとめ,0.9380086660385132,541死ぬまでに一度は見たい！ザハ・ハディドの名建築まとめ,0.8989641666412354,438【知らずには死ねない】世界で最も美しい建物10選！,0.8867148160934448,443【新国立競技場】ザハ・ハディッド氏がデザインした建築物まとめ,0.8835623264312744,635え？こんなのあり？な中国の奇抜な建物特集,0.8653238415718079,405あの三菱財閥が所有する、美しすぎる豪華施設１０選！,0.8545002937316895,766ル・コルビュジエ設計の国立西洋美術館が世界遺産へ登録決定！,0.8388651609420776,445【これだけは知っておきたい】日本の名建築家 名建造物まとめ,0.8360492587089539,561【多くの人が知らない】「アールデコ」と「アールヌーボー」の違いって何？,0.8322190642356873,446当初予算の2倍3倍は当たり前？ザハ・ハディッドの建築たち,0.8303737640380859
700シングル＆DINKSでも庭のある暮らしがしたい！23区内の専用庭付きリノベーションマンション！,729【動物好きのファミリー必見！】23区内でペットとゆったり暮らせる専用庭付きリノベーションマンション特集！,0.9549710750579834,724【発表！】都内で駅近！利便性に優れたおすすめリノベーションマンション！,0.949270486831665,709東京都内の低層リノベーションマンション特集！,0.9446151256561279,694都内23区で駅近、しかも広い住空間が欲しい！そんな我儘に応えるリノベーションマンション！,0.9365270733833313,714【子育てにオススメ】川崎で70㎡以上のリノベーションマンション！,0.9358440637588501,715【独身＆DINKSに最適】川崎の駅近リノベーションマンション特集！,0.9337965250015259,731【横浜・川崎エリア】ペット可のタワーマンション特集！！,0.9218228459358215,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.9198021292686462,705横浜中心部で駅近！アクセスの良いおすすめリノベーションマンション！,0.9163402915000916,696【東京一の文教地区】水道橋・神保町のリノベーションマンション特集！,0.9069468975067139
701”都内屈指の人気エリア”高輪、代々木、日本橋のリノベーションマンション特集！,697プロが選ぶ！厳選リノベーションマンション！at 千駄木、本郷、駒込,0.9519678354263306,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.9432817101478577,682中央区のお買い得リノベーション物件を特集！,0.9352666139602661,681かつてのお屋敷町！千石のリノベーションマンション特集！,0.930010199546814,693【交通抜群！】東京タワーのお膝元、芝公園のリノベーションマンション特集！,0.9244222640991211,641自由が丘で発見！お買得なリノベーションマンション特集！,0.9178192615509033,631【田園都市線】鷺沼のリノベ済みマンション特集！,0.9168283939361572,660ギリシャ風の「エルム通り」のある大倉山のリノベーションマンション特集！,0.9154924154281616,669あなたもシロガネーゼ！洗練された街・白金のリノベーションマンション特集,0.9096837043762207,714【子育てにオススメ】川崎で70㎡以上のリノベーションマンション！,0.9094268083572388
702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,682中央区のお買い得リノベーション物件を特集！,0.9527084827423096,681かつてのお屋敷町！千石のリノベーションマンション特集！,0.9509711861610413,690台東区で厳選した、築10年未満の築浅リノベーションマンション！,0.9474745392799377,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.9450249671936035,668魅力的な街1位になった文京区、春日のリノベーションマンション特集！,0.9446360468864441,714【子育てにオススメ】川崎で70㎡以上のリノベーションマンション！,0.9433629512786865,701”都内屈指の人気エリア”高輪、代々木、日本橋のリノベーションマンション特集！,0.9432817697525024,697プロが選ぶ！厳選リノベーションマンション！at 千駄木、本郷、駒込,0.9429388046264648,715【独身＆DINKSに最適】川崎の駅近リノベーションマンション特集！,0.9376444816589355,660ギリシャ風の「エルム通り」のある大倉山のリノベーションマンション特集！,0.937142014503479
703【必見】！東京23区なのに、三千万円台で買えちゃう70㎡台の新築同様のマンション！,715【独身＆DINKSに最適】川崎の駅近リノベーションマンション特集！,0.9288995862007141,724【発表！】都内で駅近！利便性に優れたおすすめリノベーションマンション！,0.9225044250488281,714【子育てにオススメ】川崎で70㎡以上のリノベーションマンション！,0.921380877494812,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.9196656346321106,709東京都内の低層リノベーションマンション特集！,0.9178083539009094,694都内23区で駅近、しかも広い住空間が欲しい！そんな我儘に応えるリノベーションマンション！,0.9167258739471436,631【田園都市線】鷺沼のリノベ済みマンション特集！,0.9135134220123291,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.9122589230537415,691【路線満足度NO.1！】東急目黒線、大岡山・奥沢のリノベーションマンション！,0.9104182124137878,679【路線満足度NO.1！】東急目黒線　武蔵小山・西小山・洗足のリノベーションマンション特集！,0.9058356285095215
704動物好きなシングル＆DINKSにおススメ！ペットと暮らせるリノベーションマンション！,724【発表！】都内で駅近！利便性に優れたおすすめリノベーションマンション！,0.9477850198745728,729【動物好きのファミリー必見！】23区内でペットとゆったり暮らせる専用庭付きリノベーションマンション特集！,0.9400264620780945,731【横浜・川崎エリア】ペット可のタワーマンション特集！！,0.9318702220916748,728【愛するペットと憧れのアーバンライフ】23区内のペット可タワーマンション特集！,0.9275375008583069,694都内23区で駅近、しかも広い住空間が欲しい！そんな我儘に応えるリノベーションマンション！,0.9201838970184326,714【子育てにオススメ】川崎で70㎡以上のリノベーションマンション！,0.903167724609375,709東京都内の低層リノベーションマンション特集！,0.9005630612373352,715【独身＆DINKSに最適】川崎の駅近リノベーションマンション特集！,0.8999607563018799,700シングル＆DINKSでも庭のある暮らしがしたい！23区内の専用庭付きリノベーションマンション！,0.8958287239074707,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.8954230546951294
705横浜中心部で駅近！アクセスの良いおすすめリノベーションマンション！,715【独身＆DINKSに最適】川崎の駅近リノベーションマンション特集！,0.9635089039802551,711横浜市内でファミリーに嬉しい70㎡超えの駅近リノベーションマンションのベスト5！,0.9546281099319458,714【子育てにオススメ】川崎で70㎡以上のリノベーションマンション！,0.9546185731887817,629【田園都市線】二子新地・溝の口・梶が谷のリノベ済みマンション特集！,0.94537353515625,662人気の東横線、妙蓮寺のリノベーションマンション特集！,0.9431085586547852,660ギリシャ風の「エルム通り」のある大倉山のリノベーションマンション特集！,0.9394105672836304,666反町のリノベーションマンション特集！,0.9353200793266296,694都内23区で駅近、しかも広い住空間が欲しい！そんな我儘に応えるリノベーションマンション！,0.9313527941703796,679【路線満足度NO.1！】東急目黒線　武蔵小山・西小山・洗足のリノベーションマンション特集！,0.9301078915596008,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.9290117621421814
706新耐震基準とは何かを知っていますか？,540免震、制振、耐震はどう違う？高層マンションやタワーマンションの地震対策って大丈夫なの？,0.8587374687194824,1209マンションの耐震性について徹底解説！,0.8468765616416931,238住宅瑕疵保険には安心とお得がついてくる！,0.8114957213401794,322【必見！】多くのマンションで耐震診断が行われない本当の理由,0.8106276988983154,1290世界中の名建築で採用されている建築形式「ピロティ」って何？,0.80959552526474,796日経産業新聞にカウル代表の針山が取材協力を致しました,0.7973006963729858,1015【意外と知らない】木造の４階建ってできるの？,0.767728328704834,1304【購入する時に知っておきたい！】既存不適格物件とは？,0.7675158381462097,177フラット35の適合証明書って一体なに？,0.7507026195526123,511【知っ得！】何でマンションって石で作れないの？,0.7427428960800171
707整理しておきたい！マンションの「専有・専用・共有・共用」の違いとは？,358【わかりやすい！】「ベランダ」と「バルコニー」の違いとは？,0.8188698291778564,657中古マンションのリフォームってどこまでやっていいの？,0.8175158500671387,1311【中古マンション購入】給排水管の状態を専門家にチェックしてもらおう！,0.7748894095420837,1348お部屋探しの広さにまつわるポイントを解説！,0.7728769779205322,363【マンションリフォーム】実例から学ぶ、リフォームの可否について！,0.7564755082130432,1300【建物の高さや大きさはどう決まる？】建ぺい率、容積率とは？,0.7562589049339294,1640中古マンション購入の注意点【管理編】,0.7430313229560852,1165隣地に高層ビル、日照権はどうなる？,0.735481858253479,1172中古マンション購入で必ず目にする「重要事項説明書」って一体何？,0.7319403886795044,1630【そのマンション大丈夫？】欠陥マンションを買わないためのチェックポイント,0.729122519493103
708【住みやすさ抜群！】目黒区の高級分譲マンションランキング,671【交通アクセス抜群！】五反田駅の分譲マンションランキングTOP10,0.940036952495575,645【発表】渋谷区　おすすめの高級分譲マンションランキング！,0.9372779130935669,743【発表！】代々木上原の人気マンションランキングTOP10！,0.9355648756027222,589憧れの高級住宅街！白金台の分譲マンションランキングTOP10,0.9234254360198975,675日本最大のターミナル駅・新宿のマンションTOP10！,0.9196599125862122,634【発表】品川区 人気マンションランキングTOP10！,0.917995810508728,732【発表】四季を感じながら暮らす、緑の多いおすすめマンション１０選！,0.9090831279754639,526住みたい街ランキング上位の目黒！人気マンションランキングTOP10！,0.9052544832229614,549【発表！】港区高級分譲マンションランキング TOP10！,0.8959423303604126,1387【都心のメリットを最大限に享受する！】マスタービューレジデンス、その魅力に迫りました！,0.8910641670227051
709東京都内の低層リノベーションマンション特集！,714【子育てにオススメ】川崎で70㎡以上のリノベーションマンション！,0.9689637422561646,724【発表！】都内で駅近！利便性に優れたおすすめリノベーションマンション！,0.9535150527954102,729【動物好きのファミリー必見！】23区内でペットとゆったり暮らせる専用庭付きリノベーションマンション特集！,0.9488319754600525,694都内23区で駅近、しかも広い住空間が欲しい！そんな我儘に応えるリノベーションマンション！,0.9456321001052856,715【独身＆DINKSに最適】川崎の駅近リノベーションマンション特集！,0.9454657435417175,700シングル＆DINKSでも庭のある暮らしがしたい！23区内の専用庭付きリノベーションマンション！,0.9446151256561279,629【田園都市線】二子新地・溝の口・梶が谷のリノベ済みマンション特集！,0.9394313097000122,731【横浜・川崎エリア】ペット可のタワーマンション特集！！,0.9318658113479614,691【路線満足度NO.1！】東急目黒線、大岡山・奥沢のリノベーションマンション！,0.9289873838424683,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.9233230352401733
710江東区の高級マンションランキングベスト10を発表！,718【バーラウンジまで？】共用部が豪華なタワーマンションおすすめトップ１０！,0.9562094211578369,594【発表！】江東区・人気マンションランキング,0.9538007974624634,549【発表！】港区高級分譲マンションランキング TOP10！,0.9183788299560547,732【発表】四季を感じながら暮らす、緑の多いおすすめマンション１０選！,0.9178273677825928,671【交通アクセス抜群！】五反田駅の分譲マンションランキングTOP10,0.9167203903198242,444【暑い！毎日泳ぎたい！】都内プール付きの豪華マンションまとめ,0.9126361608505249,634【発表】品川区 人気マンションランキングTOP10！,0.9112328886985779,675日本最大のターミナル駅・新宿のマンションTOP10！,0.9108402132987976,592治安の良い街、文京区！分譲マンションのランキングと相場を大公開！,0.8882907629013062,777【発表】ブランズからパークコートまで！赤坂の分譲マンションランキング！,0.8829246759414673
711横浜市内でファミリーに嬉しい70㎡超えの駅近リノベーションマンションのベスト5！,715【独身＆DINKSに最適】川崎の駅近リノベーションマンション特集！,0.9548313617706299,705横浜中心部で駅近！アクセスの良いおすすめリノベーションマンション！,0.954628050327301,714【子育てにオススメ】川崎で70㎡以上のリノベーションマンション！,0.9524745941162109,726【発表！】東京23区内で最上階！？駅近で利便性の高いリノベーションマンション特集！,0.9406372308731079,629【田園都市線】二子新地・溝の口・梶が谷のリノベ済みマンション特集！,0.9327710866928101,702【江東・墨田】築20年未満の厳選リノベーションマンション特集！,0.9307467937469482,731【横浜・川崎エリア】ペット可のタワーマンション特集！！,0.9234685897827148,694都内23区で駅近、しかも広い住空間が欲しい！そんな我儘に応えるリノベーションマンション！,0.9185705184936523,709東京都内の低層リノベーションマンション特集！,0.9170606136322021,660ギリシャ風の「エルム通り」のある大倉山のリノベーションマンション特集！,0.9096182584762573
712一流の人がタワーマンションに住む理由とは,935【多摩ニュータウン】かつての夢の町、衰退の真実とは？,0.8001267313957214,677中古マンションは、工夫次第で“サステナブル社会”に大きく貢献する資源になる？,0.7635458707809448,757なぜ、港区はこんなにも人気なのか？,0.7558197975158691,1234東京のウォーターフロントエリアで暮らす,0.7510476112365723,1126意外と知らない？今注目のコンパクトシティとは？,0.7340935468673706,6690年の歴史！東急不動産のマンションとは,0.7332923412322998,38執行役員 三瓶 士継：社員紹介インタビュー,0.730317234992981,1596中古マンションは購入するべき？賃貸するべき？イタンジ伊藤CEOが考えるこれからの不動産への向き合い方とは？,0.7296991348266602,1538「売れる」マンションと「売れない」マンションの違いとは？,0.7274553775787354,1403【下町情緒と歴史ある街、神田】ワテラスタワーレジデンス、その魅力に迫りました！,0.7184542417526245
